path,jenis,kerusakan,jenis_idx,kerusakan_idx,joint_idx,scene_group,fold
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1261.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4151,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1262.png,BANJIR,KERUSAKAN BERAT,0,2,2,3286,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1263.png,BANJIR,KERUSAKAN BERAT,0,2,2,3287,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1264.png,BANJIR,KERUSAKAN BERAT,0,2,2,3287,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1265.png,BANJIR,KERUSAKAN BERAT,0,2,2,3288,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1266.png,BANJIR,KERUSAKAN BERAT,0,2,2,3289,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1267.png,BANJIR,KERUSAKAN BERAT,0,2,2,3290,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1268.png,BANJIR,KERUSAKAN BERAT,0,2,2,3292,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1269.png,BANJIR,KERUSAKAN BERAT,0,2,2,3293,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/127.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3096,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1270.png,BANJIR,KERUSAKAN BERAT,0,2,2,3294,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1271.png,BANJIR,KERUSAKAN BERAT,0,2,2,3294,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1272.png,BANJIR,KERUSAKAN BERAT,0,2,2,3294,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1273.png,BANJIR,KERUSAKAN BERAT,0,2,2,3295,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1274.png,BANJIR,KERUSAKAN BERAT,0,2,2,3296,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1275.png,BANJIR,KERUSAKAN BERAT,0,2,2,3297,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1276.png,BANJIR,KERUSAKAN BERAT,0,2,2,3298,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1277.png,BANJIR,KERUSAKAN BERAT,0,2,2,3298,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1278.png,BANJIR,KERUSAKAN BERAT,0,2,2,3298,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1279.png,BANJIR,KERUSAKAN BERAT,0,2,2,3299,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/128.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3097,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1280.png,BANJIR,KERUSAKAN BERAT,0,2,2,3298,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1281.png,BANJIR,KERUSAKAN BERAT,0,2,2,3298,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1282.png,BANJIR,KERUSAKAN BERAT,0,2,2,3301,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1283.png,BANJIR,KERUSAKAN BERAT,0,2,2,3298,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1284.png,BANJIR,KERUSAKAN BERAT,0,2,2,3298,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1285.png,BANJIR,KERUSAKAN BERAT,0,2,2,3298,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1286.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3098,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1287.png,BANJIR,KERUSAKAN BERAT,0,2,2,3298,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1288.png,BANJIR,KERUSAKAN BERAT,0,2,2,3302,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1289.png,BANJIR,KERUSAKAN BERAT,0,2,2,3303,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/129.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3099,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1290.png,BANJIR,KERUSAKAN BERAT,0,2,2,2824,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1291.png,BANJIR,KERUSAKAN BERAT,0,2,2,3304,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1292.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3100,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1293.png,BANJIR,KERUSAKAN BERAT,0,2,2,3287,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1294.png,BANJIR,KERUSAKAN BERAT,0,2,2,3287,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1295.png,BANJIR,KERUSAKAN BERAT,0,2,2,3287,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1296.png,BANJIR,KERUSAKAN BERAT,0,2,2,3305,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1297.png,BANJIR,KERUSAKAN BERAT,0,2,2,3305,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1298.png,BANJIR,KERUSAKAN BERAT,0,2,2,3305,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1299.png,BANJIR,KERUSAKAN BERAT,0,2,2,3305,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/13.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3101,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/130.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3109,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1300.png,BANJIR,KERUSAKAN BERAT,0,2,2,3306,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1301.png,BANJIR,KERUSAKAN BERAT,0,2,2,3271,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1302.png,BANJIR,KERUSAKAN BERAT,0,2,2,3308,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1303.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4153,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1304.png,BANJIR,KERUSAKAN BERAT,0,2,2,3271,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1305.png,BANJIR,KERUSAKAN BERAT,0,2,2,3309,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1306.png,BANJIR,KERUSAKAN BERAT,0,2,2,3310,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1307.png,BANJIR,KERUSAKAN BERAT,0,2,2,3271,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1308.png,BANJIR,KERUSAKAN BERAT,0,2,2,3271,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1309.png,BANJIR,KERUSAKAN BERAT,0,2,2,3271,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/131.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3102,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1310.png,BANJIR,KERUSAKAN BERAT,0,2,2,3271,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1311.png,BANJIR,KERUSAKAN BERAT,0,2,2,3271,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1312.png,BANJIR,KERUSAKAN BERAT,0,2,2,3312,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1313.png,BANJIR,KERUSAKAN BERAT,0,2,2,3313,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1314.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4154,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1315.png,BANJIR,KERUSAKAN BERAT,0,2,2,3275,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1316.png,BANJIR,KERUSAKAN BERAT,0,2,2,3275,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1317.png,BANJIR,KERUSAKAN BERAT,0,2,2,3314,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1318.png,BANJIR,KERUSAKAN BERAT,0,2,2,3315,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1319.png,BANJIR,KERUSAKAN BERAT,0,2,2,3316,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/132.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3110,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1320.png,BANJIR,KERUSAKAN BERAT,0,2,2,3316,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1321.png,BANJIR,KERUSAKAN BERAT,0,2,2,3315,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1322.png,BANJIR,KERUSAKAN BERAT,0,2,2,3317,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1323.png,BANJIR,KERUSAKAN BERAT,0,2,2,3317,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1324.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4155,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1325.png,BANJIR,KERUSAKAN BERAT,0,2,2,3318,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1326.png,BANJIR,KERUSAKAN BERAT,0,2,2,3318,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1327.png,BANJIR,KERUSAKAN BERAT,0,2,2,3319,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1328.png,BANJIR,KERUSAKAN BERAT,0,2,2,3320,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1329.png,BANJIR,KERUSAKAN BERAT,0,2,2,3321,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/133.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3103,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1330.png,BANJIR,KERUSAKAN BERAT,0,2,2,3323,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1331.png,BANJIR,KERUSAKAN BERAT,0,2,2,3324,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1332.png,BANJIR,KERUSAKAN BERAT,0,2,2,3104,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1333.png,BANJIR,KERUSAKAN BERAT,0,2,2,3325,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1334.png,BANJIR,KERUSAKAN BERAT,0,2,2,3326,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1335.png,BANJIR,KERUSAKAN BERAT,0,2,2,3325,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1336.png,BANJIR,KERUSAKAN BERAT,0,2,2,3327,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1337.png,BANJIR,KERUSAKAN BERAT,0,2,2,3105,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1338.png,BANJIR,KERUSAKAN BERAT,0,2,2,3105,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1339.png,BANJIR,KERUSAKAN BERAT,0,2,2,3282,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/134.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3106,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1340.png,BANJIR,KERUSAKAN BERAT,0,2,2,3327,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1341.png,BANJIR,KERUSAKAN BERAT,0,2,2,2822,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1342.png,BANJIR,KERUSAKAN BERAT,0,2,2,2822,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1343.png,BANJIR,KERUSAKAN BERAT,0,2,2,2822,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1344.png,BANJIR,KERUSAKAN BERAT,0,2,2,3330,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1345.png,BANJIR,KERUSAKAN BERAT,0,2,2,3332,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1346.png,BANJIR,KERUSAKAN BERAT,0,2,2,3107,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1347.png,BANJIR,KERUSAKAN BERAT,0,2,2,3107,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1348.png,BANJIR,KERUSAKAN BERAT,0,2,2,3333,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1349.png,BANJIR,KERUSAKAN BERAT,0,2,2,3334,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/135.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3108,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1350.png,BANJIR,KERUSAKAN BERAT,0,2,2,3335,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1351.png,BANJIR,KERUSAKAN BERAT,0,2,2,3336,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1352.png,BANJIR,KERUSAKAN BERAT,0,2,2,3338,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1353.png,BANJIR,KERUSAKAN BERAT,0,2,2,3107,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1354.png,BANJIR,KERUSAKAN BERAT,0,2,2,3339,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1355.png,BANJIR,KERUSAKAN BERAT,0,2,2,3340,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1356.png,BANJIR,KERUSAKAN BERAT,0,2,2,3341,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1357.png,BANJIR,KERUSAKAN BERAT,0,2,2,3343,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1358.png,BANJIR,KERUSAKAN BERAT,0,2,2,3344,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1359.png,BANJIR,KERUSAKAN BERAT,0,2,2,3345,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/136.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4156,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1360.png,BANJIR,KERUSAKAN BERAT,0,2,2,3344,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1361.png,BANJIR,KERUSAKAN BERAT,0,2,2,3347,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1362.png,BANJIR,KERUSAKAN BERAT,0,2,2,3348,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1363.png,BANJIR,KERUSAKAN BERAT,0,2,2,3349,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1364.png,BANJIR,KERUSAKAN BERAT,0,2,2,3350,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1365.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3109,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1366.png,BANJIR,KERUSAKAN BERAT,0,2,2,3351,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1367.png,BANJIR,KERUSAKAN BERAT,0,2,2,3352,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1368.png,BANJIR,KERUSAKAN BERAT,0,2,2,3353,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1369.png,BANJIR,KERUSAKAN BERAT,0,2,2,3354,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/137.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3117,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1370.png,BANJIR,KERUSAKAN BERAT,0,2,2,3355,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1371.png,BANJIR,KERUSAKAN BERAT,0,2,2,3357,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1372.png,BANJIR,KERUSAKAN BERAT,0,2,2,3357,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1373.png,BANJIR,KERUSAKAN BERAT,0,2,2,3357,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1374.png,BANJIR,KERUSAKAN BERAT,0,2,2,3357,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1375.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3110,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1376.png,BANJIR,KERUSAKAN BERAT,0,2,2,3113,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1377.png,BANJIR,KERUSAKAN BERAT,0,2,2,3113,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1378.png,BANJIR,KERUSAKAN BERAT,0,2,2,3113,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1379.png,BANJIR,KERUSAKAN BERAT,0,2,2,3113,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/138.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3111,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1380.png,BANJIR,KERUSAKAN BERAT,0,2,2,3358,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1381.png,BANJIR,KERUSAKAN BERAT,0,2,2,3360,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1382.png,BANJIR,KERUSAKAN BERAT,0,2,2,3360,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1383.png,BANJIR,KERUSAKAN BERAT,0,2,2,3361,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1384.png,BANJIR,KERUSAKAN BERAT,0,2,2,3362,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1385.png,BANJIR,KERUSAKAN BERAT,0,2,2,3362,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1386.png,BANJIR,KERUSAKAN BERAT,0,2,2,3363,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1387.png,BANJIR,KERUSAKAN BERAT,0,2,2,3364,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1388.png,BANJIR,KERUSAKAN BERAT,0,2,2,3370,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1389.png,BANJIR,KERUSAKAN BERAT,0,2,2,3370,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/139.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3112,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1390.png,BANJIR,KERUSAKAN BERAT,0,2,2,3365,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1391.png,BANJIR,KERUSAKAN BERAT,0,2,2,3113,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1392.png,BANJIR,KERUSAKAN BERAT,0,2,2,3113,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1393.png,BANJIR,KERUSAKAN BERAT,0,2,2,3113,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1394.png,BANJIR,KERUSAKAN BERAT,0,2,2,3113,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1395.png,BANJIR,KERUSAKAN BERAT,0,2,2,3114,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1396.png,BANJIR,KERUSAKAN BERAT,0,2,2,3114,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1397.png,BANJIR,KERUSAKAN BERAT,0,2,2,3367,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1398.png,BANJIR,KERUSAKAN BERAT,0,2,2,3115,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1399.png,BANJIR,KERUSAKAN BERAT,0,2,2,3115,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/14.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3116,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/140.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3118,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1400.png,BANJIR,KERUSAKAN BERAT,0,2,2,3360,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1401.png,BANJIR,KERUSAKAN BERAT,0,2,2,3360,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1402.png,BANJIR,KERUSAKAN BERAT,0,2,2,3368,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1403.png,BANJIR,KERUSAKAN BERAT,0,2,2,3369,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1404.png,BANJIR,KERUSAKAN BERAT,0,2,2,3369,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1405.png,BANJIR,KERUSAKAN BERAT,0,2,2,3370,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1406.png,BANJIR,KERUSAKAN BERAT,0,2,2,3371,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1407.png,BANJIR,KERUSAKAN BERAT,0,2,2,3372,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1408.png,BANJIR,KERUSAKAN BERAT,0,2,2,3113,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1409.png,BANJIR,KERUSAKAN BERAT,0,2,2,3113,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/141.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4158,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1410.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4156,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1411.png,BANJIR,KERUSAKAN BERAT,0,2,2,3113,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1412.png,BANJIR,KERUSAKAN BERAT,0,2,2,3373,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1413.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3117,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1414.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3118,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1415.png,BANJIR,KERUSAKAN BERAT,0,2,2,3375,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1416.png,BANJIR,KERUSAKAN BERAT,0,2,2,3376,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1417.png,BANJIR,KERUSAKAN BERAT,0,2,2,3378,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1418.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4158,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1419.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3120,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/142.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3119,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1420.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4159,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1421.png,BANJIR,KERUSAKAN BERAT,0,2,2,3381,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1422.png,BANJIR,KERUSAKAN BERAT,0,2,2,3381,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1423.png,BANJIR,KERUSAKAN BERAT,0,2,2,3382,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1424.png,BANJIR,KERUSAKAN BERAT,0,2,2,3383,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1425.png,BANJIR,KERUSAKAN BERAT,0,2,2,3385,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1426.png,BANJIR,KERUSAKAN BERAT,0,2,2,3386,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1427.png,BANJIR,KERUSAKAN BERAT,0,2,2,3387,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1428.png,BANJIR,KERUSAKAN BERAT,0,2,2,3388,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1429.png,BANJIR,KERUSAKAN BERAT,0,2,2,3389,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/143.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3120,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1430.png,BANJIR,KERUSAKAN BERAT,0,2,2,3390,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1431.png,BANJIR,KERUSAKAN BERAT,0,2,2,3391,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1432.png,BANJIR,KERUSAKAN BERAT,0,2,2,3392,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1433.png,BANJIR,KERUSAKAN BERAT,0,2,2,3393,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/1434.png,BANJIR,KERUSAKAN BERAT,0,2,2,3393,2
